latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.427963,-122.154785,35.0,-32400,America/Anchorage,GMT-9

time,temperature_2m (°C),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),relative_humidity_2m (%),precipitation (mm)
2019-07-21T23:00,16.3,21,4.3,0.0,0.0,0.0,87,0.00
2019-07-22T00:00,15.9,22,5.3,0.0,0.0,0.0,89,0.00
2019-07-22T01:00,15.4,23,5.1,0.0,0.0,0.0,89,0.00
2019-07-22T02:00,15.0,23,5.4,0.0,0.0,0.0,90,0.00
2019-07-22T03:00,14.5,23,5.1,0.0,0.0,0.0,91,0.00
2019-07-22T04:00,14.3,24,6.1,0.0,0.0,0.0,93,0.00
2019-07-22T05:00,15.4,16,4.1,50.0,14.0,307.7,87,0.00
2019-07-22T06:00,16.3,37,7.0,183.0,77.0,409.6,86,0.00
2019-07-22T07:00,17.6,20,5.3,329.0,215.0,253.9,86,0.00
2019-07-22T08:00,19.6,13,7.2,616.0,90.0,844.5,80,0.00
2019-07-22T09:00,21.8,16,7.2,787.0,64.0,940.6,73,0.00
2019-07-22T10:00,24.6,13,11.8,909.0,74.0,952.8,65,0.00
2019-07-22T11:00,26.2,1,14.7,981.0,72.0,968.3,60,0.00
2019-07-22T12:00,27.7,1,15.6,994.0,74.0,967.0,54,0.00
2019-07-22T13:00,28.0,12,15.5,950.0,74.0,958.8,52,0.00
2019-07-22T14:00,28.6,13,15.7,849.0,72.0,938.6,52,0.00
2019-07-22T15:00,28.8,14,13.1,697.0,69.0,897.3,51,0.00
2019-07-22T16:00,27.4,17,5.8,511.0,64.0,830.1,44,0.00
2019-07-22T17:00,25.0,16,10.4,301.0,57.0,687.9,57,0.00
2019-07-22T18:00,22.0,17,10.0,90.0,40.0,302.5,66,0.00
2019-07-22T19:00,19.7,13,8.1,0.0,0.0,0.0,71,0.00
2019-07-22T20:00,18.3,15,8.3,0.0,0.0,0.0,74,0.00
2019-07-22T21:00,17.2,3,6.9,0.0,0.0,0.0,77,0.00
2019-07-22T22:00,16.6,1,7.2,0.0,0.0,0.0,80,0.00
2019-07-22T23:00,15.6,2,7.8,0.0,0.0,0.0,86,0.00
2019-07-23T00:00,15.1,7,5.8,0.0,0.0,0.0,87,0.00
2019-07-23T01:00,14.5,10,6.7,0.0,0.0,0.0,91,0.00
2019-07-23T02:00,14.5,13,6.7,0.0,0.0,0.0,87,0.00
2019-07-23T03:00,13.9,18,5.8,0.0,0.0,0.0,88,0.00
2019-07-23T04:00,13.7,18,9.7,0.0,0.0,0.0,93,0.00
2019-07-23T05:00,14.9,1,4.7,51.0,16.0,301.9,89,0.00
2019-07-23T06:00,16.2,18,5.1,236.0,56.0,701.1,83,0.00
2019-07-23T07:00,17.6,19,7.1,377.0,103.0,612.8,80,0.00
2019-07-23T08:00,19.6,18,9.7,613.0,130.0,777.4,73,0.00
2019-07-23T09:00,21.6,15,11.5,774.0,111.0,864.1,67,0.00
2019-07-23T10:00,23.0,3,13.3,905.0,111.0,907.2,65,0.00
2019-07-23T11:00,24.8,3,16.0,978.0,73.0,965.2,59,0.00
2019-07-23T12:00,25.4,14,17.4,995.0,73.0,970.1,56,0.00
2019-07-23T13:00,25.7,15,18.0,950.0,62.0,973.1,57,0.00
2019-07-23T14:00,25.7,12,16.3,848.0,71.0,940.0,56,0.00
2019-07-23T15:00,25.5,15,15.5,697.0,48.0,929.1,53,0.00
2019-07-23T16:00,23.7,13,12.6,508.0,64.0,826.9,46,0.00
2019-07-23T17:00,22.7,8,11.3,301.0,56.0,694.2,54,0.00
2019-07-23T18:00,21.1,14,7.7,88.0,39.0,298.2,57,0.00
2019-07-23T19:00,19.2,15,5.8,0.0,0.0,0.0,66,0.00
2019-07-23T20:00,18.2,16,4.9,0.0,0.0,0.0,71,0.00
2019-07-23T21:00,17.4,16,5.3,0.0,0.0,0.0,78,0.00
2019-07-23T22:00,16.5,18,5.7,0.0,0.0,0.0,84,0.00
2019-07-23T23:00,15.5,18,5.2,0.0,0.0,0.0,91,0.00
2019-07-24T00:00,14.9,20,6.4,0.0,0.0,0.0,93,0.00
2019-07-24T01:00,14.2,20,4.0,0.0,0.0,0.0,94,0.00
2019-07-24T02:00,14.0,20,6.3,0.0,0.0,0.0,96,0.00
2019-07-24T03:00,13.6,20,7.1,0.0,0.0,0.0,97,0.00
2019-07-24T04:00,13.4,21,10.1,0.0,0.0,0.0,99,0.00
2019-07-24T05:00,14.3,16,4.5,45.0,28.0,148.1,94,0.00
2019-07-24T06:00,16.5,16,5.4,217.0,80.0,538.0,85,0.00
2019-07-24T07:00,18.8,4,4.7,429.0,72.0,801.7,81,0.00
2019-07-24T08:00,21.0,0,6.9,637.0,67.0,919.8,73,0.00
2019-07-24T09:00,23.1,0,8.0,798.0,67.0,954.4,66,0.00
2019-07-24T10:00,25.8,0,9.3,914.0,96.0,936.0,51,0.00
2019-07-24T11:00,29.4,0,12.1,987.0,71.0,978.1,40,0.00
2019-07-24T12:00,31.9,0,16.4,996.0,72.0,973.4,31,0.00
2019-07-24T13:00,32.5,0,17.9,950.0,72.0,963.4,28,0.00
2019-07-24T14:00,32.6,0,17.0,842.0,92.0,908.7,25,0.00
2019-07-24T15:00,31.9,0,14.0,691.0,68.0,893.7,25,0.00
2019-07-24T16:00,31.4,0,12.3,502.0,63.0,820.1,23,0.00
2019-07-24T17:00,28.5,0,13.2,294.0,56.0,678.0,30,0.00
2019-07-24T18:00,24.7,0,10.9,83.0,39.0,269.4,41,0.00
2019-07-24T19:00,22.2,7,9.7,0.0,0.0,0.0,49,0.00
2019-07-24T20:00,20.3,11,7.4,0.0,0.0,0.0,59,0.00
2019-07-24T21:00,19.1,9,6.4,0.0,0.0,0.0,62,0.00
2019-07-24T22:00,18.3,0,7.6,0.0,0.0,0.0,66,0.00
2019-07-24T23:00,17.3,2,6.2,0.0,0.0,0.0,73,0.00
2019-07-25T00:00,16.5,9,6.6,0.0,0.0,0.0,78,0.00
2019-07-25T01:00,16.2,10,5.4,0.0,0.0,0.0,79,0.00
2019-07-25T02:00,15.9,12,5.4,0.0,0.0,0.0,79,0.00
2019-07-25T03:00,15.6,13,6.1,0.0,0.0,0.0,86,0.00
2019-07-25T04:00,15.7,13,8.0,0.0,0.0,0.0,87,0.00
2019-07-25T05:00,16.1,5,3.9,42.0,34.0,70.4,83,0.00
2019-07-25T06:00,17.2,17,4.6,189.0,141.0,190.1,82,0.00
2019-07-25T07:00,19.3,18,6.1,414.0,168.0,554.8,76,0.00
2019-07-25T08:00,21.8,17,8.4,593.0,194.0,645.6,67,0.00
2019-07-25T09:00,23.5,4,11.3,764.0,180.0,763.9,68,0.00
2019-07-25T10:00,25.6,13,13.9,897.0,133.0,875.5,61,0.00
2019-07-25T11:00,26.3,0,17.4,965.0,104.0,920.5,63,0.00
2019-07-25T12:00,26.9,2,18.1,976.0,114.0,909.2,61,0.00
2019-07-25T13:00,27.2,4,19.0,930.0,85.0,928.4,57,0.00
2019-07-25T14:00,26.9,15,17.8,821.0,133.0,834.9,54,0.00
2019-07-25T15:00,26.9,14,14.8,672.0,117.0,797.9,53,0.00
2019-07-25T16:00,27.2,15,4.8,491.0,66.0,796.5,40,0.00
2019-07-25T17:00,21.9,13,14.6,289.0,46.0,696.1,77,0.00
2019-07-25T18:00,19.7,20,12.3,77.0,40.0,228.0,75,0.00
2019-07-25T19:00,17.6,15,11.6,0.0,0.0,0.0,80,0.00
2019-07-25T20:00,16.6,19,9.8,0.0,0.0,0.0,83,0.00
2019-07-25T21:00,15.9,19,8.2,0.0,0.0,0.0,86,0.00
2019-07-25T22:00,15.5,16,7.3,0.0,0.0,0.0,87,0.00
2019-07-25T23:00,15.2,17,5.6,0.0,0.0,0.0,87,0.00
2019-07-26T00:00,14.7,22,6.1,0.0,0.0,0.0,89,0.00
2019-07-26T01:00,14.3,22,5.4,0.0,0.0,0.0,91,0.00
2019-07-26T02:00,14.4,26,3.6,0.0,0.0,0.0,88,0.00
2019-07-26T03:00,13.8,29,5.1,0.0,0.0,0.0,90,0.00
2019-07-26T04:00,14.0,34,6.8,0.0,0.0,0.0,92,0.00
2019-07-26T05:00,14.9,20,4.0,33.0,27.0,53.3,88,0.00
2019-07-26T06:00,15.6,46,5.2,181.0,78.0,411.4,86,0.00
2019-07-26T07:00,17.1,33,4.3,340.0,206.0,303.5,82,0.00
2019-07-26T08:00,17.8,19,5.4,519.0,270.0,404.0,82,0.00
2019-07-26T09:00,19.5,16,9.7,754.0,180.0,752.3,75,0.00
2019-07-26T10:00,21.7,16,13.9,825.0,206.0,710.4,73,0.00
2019-07-26T11:00,23.6,17,15.5,905.0,213.0,740.8,66,0.00
2019-07-26T12:00,24.0,15,16.0,989.0,120.0,917.7,68,0.00
2019-07-26T13:00,24.7,13,17.0,942.0,99.0,927.5,67,0.00
2019-07-26T14:00,25.0,15,17.2,819.0,124.0,844.8,66,0.00
2019-07-26T15:00,24.7,15,17.7,693.0,67.0,902.0,67,0.00
2019-07-26T16:00,24.6,16,10.7,503.0,69.0,816.0,57,0.00
2019-07-26T17:00,20.9,16,15.2,294.0,57.0,682.9,73,0.00
2019-07-26T18:00,18.4,20,11.5,81.0,39.0,260.5,79,0.00
2019-07-26T19:00,17.2,21,8.1,0.0,0.0,0.0,81,0.00
2019-07-26T20:00,16.4,22,5.8,0.0,0.0,0.0,87,0.00
2019-07-26T21:00,16.0,24,6.8,0.0,0.0,0.0,89,0.00
2019-07-26T22:00,15.3,24,6.6,0.0,0.0,0.0,91,0.00
2019-07-26T23:00,14.9,23,5.4,0.0,0.0,0.0,90,0.00
2019-07-27T00:00,14.8,26,5.9,0.0,0.0,0.0,90,0.00
2019-07-27T01:00,14.4,34,4.9,0.0,0.0,0.0,91,0.00
2019-07-27T02:00,15.1,40,5.5,0.0,0.0,0.0,90,0.00
2019-07-27T03:00,15.2,46,5.5,0.0,0.0,0.0,88,0.00
2019-07-27T04:00,14.7,41,7.6,0.0,0.0,0.0,92,0.00
2019-07-27T05:00,15.2,26,7.0,49.0,14.0,314.2,89,0.00
2019-07-27T06:00,15.5,52,7.0,222.0,53.0,680.9,89,0.00
2019-07-27T07:00,16.9,35,3.6,400.0,104.0,673.3,84,0.00
2019-07-27T08:00,19.0,20,3.1,637.0,104.0,867.1,76,0.00
2019-07-27T09:00,21.1,13,6.2,816.0,57.0,996.7,69,0.00
2019-07-27T10:00,23.0,1,8.0,942.0,71.0,1001.1,64,0.00
2019-07-27T11:00,25.9,1,10.0,1010.0,77.0,1000.2,53,0.00
2019-07-27T12:00,28.0,12,12.7,1020.0,72.0,1002.5,49,0.00
2019-07-27T13:00,29.4,0,13.2,974.0,73.0,992.7,46,0.00
2019-07-27T14:00,31.1,0,13.0,867.0,71.0,969.3,40,0.00
2019-07-27T15:00,31.1,0,11.9,710.0,69.0,925.7,39,0.00
2019-07-27T16:00,30.8,16,10.1,517.0,64.0,854.8,35,0.00
2019-07-27T17:00,29.1,16,9.0,300.0,57.0,704.5,44,0.00
2019-07-27T18:00,25.8,16,8.3,80.0,39.0,256.1,54,0.00
2019-07-27T19:00,23.0,10,6.8,0.0,0.0,0.0,62,0.00
2019-07-27T20:00,21.8,20,5.4,0.0,0.0,0.0,60,0.00
2019-07-27T21:00,20.6,20,4.7,0.0,0.0,0.0,56,0.00
2019-07-27T22:00,19.8,20,5.9,0.0,0.0,0.0,54,0.00
2019-07-27T23:00,18.8,16,7.6,0.0,0.0,0.0,57,0.00
2019-07-28T00:00,17.7,16,9.1,0.0,0.0,0.0,73,0.00
2019-07-28T01:00,16.8,20,8.4,0.0,0.0,0.0,77,0.00
2019-07-28T02:00,16.1,20,7.2,0.0,0.0,0.0,77,0.00
2019-07-28T03:00,15.4,17,7.2,0.0,0.0,0.0,82,0.00
2019-07-28T04:00,14.8,17,6.8,0.0,0.0,0.0,90,0.00
2019-07-28T05:00,16.1,0,6.8,48.0,11.0,335.6,85,0.00
2019-07-28T06:00,17.6,16,4.9,218.0,34.0,748.0,80,0.00
2019-07-28T07:00,19.8,16,6.1,421.0,49.0,849.9,74,0.00
2019-07-28T08:00,22.2,16,6.9,614.0,73.0,882.5,68,0.00
2019-07-28T09:00,24.6,0,11.3,785.0,68.0,943.4,65,0.00
2019-07-28T10:00,26.5,0,12.9,905.0,68.0,963.5,60,0.00
2019-07-28T11:00,28.7,0,16.2,972.0,72.0,966.1,53,0.00
2019-07-28T12:00,29.9,1,16.4,988.0,73.0,968.9,48,0.00
2019-07-28T13:00,30.1,1,16.4,943.0,75.0,957.8,45,0.00
2019-07-28T14:00,29.4,14,14.5,842.0,72.0,939.3,43,0.00
2019-07-28T15:00,29.2,16,11.6,681.0,118.0,815.1,45,0.00
2019-07-28T16:00,27.4,14,9.9,499.0,64.0,823.8,45,0.00
2019-07-28T17:00,24.6,11,12.5,288.0,56.0,676.9,65,0.00
2019-07-28T18:00,21.7,8,11.7,74.0,37.0,232.8,67,0.00
2019-07-28T19:00,19.5,16,11.7,0.0,0.0,0.0,71,0.00
2019-07-28T20:00,18.4,10,10.2,0.0,0.0,0.0,73,0.00
2019-07-28T21:00,17.6,2,7.9,0.0,0.0,0.0,76,0.00
2019-07-28T22:00,16.6,9,7.1,0.0,0.0,0.0,79,0.00
2019-07-28T23:00,16.0,14,6.2,0.0,0.0,0.0,81,0.00
2019-07-29T00:00,15.3,15,6.6,0.0,0.0,0.0,83,0.00
2019-07-29T01:00,14.7,16,5.6,0.0,0.0,0.0,84,0.00
2019-07-29T02:00,14.3,17,5.5,0.0,0.0,0.0,87,0.00
2019-07-29T03:00,13.9,20,5.8,0.0,0.0,0.0,87,0.00
2019-07-29T04:00,13.7,21,8.1,0.0,0.0,0.0,89,0.00
2019-07-29T05:00,14.1,16,4.5,45.0,13.0,293.4,88,0.00
2019-07-29T06:00,15.2,34,2.2,198.0,64.0,549.7,83,0.00
2019-07-29T07:00,16.4,28,5.4,350.0,107.0,557.7,82,0.00
2019-07-29T08:00,18.1,28,7.2,538.0,122.0,680.5,72,0.00
2019-07-29T09:00,19.9,19,10.3,694.0,216.0,630.2,66,0.00
2019-07-29T10:00,21.8,19,11.3,885.0,151.0,846.3,61,0.00
2019-07-29T11:00,24.1,15,11.4,970.0,212.0,814.9,52,0.00
2019-07-29T12:00,24.1,15,12.2,990.0,239.0,796.4,55,0.00
2019-07-29T13:00,24.2,14,13.7,954.0,100.0,943.8,55,0.00
2019-07-29T14:00,24.7,15,14.0,808.0,278.0,647.8,53,0.00
2019-07-29T15:00,24.6,2,13.8,678.0,224.0,659.0,52,0.00
2019-07-29T16:00,24.0,4,13.8,484.0,174.0,589.3,46,0.00
2019-07-29T17:00,22.0,3,12.0,273.0,122.0,443.5,52,0.00
2019-07-29T18:00,19.5,13,10.9,71.0,45.0,164.8,59,0.00
2019-07-29T19:00,17.8,15,10.0,0.0,0.0,0.0,65,0.00
2019-07-29T20:00,16.6,29,8.3,0.0,0.0,0.0,74,0.00
2019-07-29T21:00,16.1,37,6.8,0.0,0.0,0.0,78,0.00
2019-07-29T22:00,15.3,42,6.4,0.0,0.0,0.0,83,0.00
2019-07-29T23:00,14.9,38,7.6,0.0,0.0,0.0,84,0.00
2019-07-30T00:00,14.3,39,4.7,0.0,0.0,0.0,86,0.00
2019-07-30T01:00,13.8,42,4.9,0.0,0.0,0.0,86,0.00
2019-07-30T02:00,13.6,39,3.8,0.0,0.0,0.0,86,0.00
2019-07-30T03:00,13.1,45,5.1,0.0,0.0,0.0,87,0.00
2019-07-30T04:00,12.9,46,7.6,0.0,0.0,0.0,89,0.00
2019-07-30T05:00,13.7,16,6.1,41.0,16.0,231.8,86,0.00
2019-07-30T06:00,14.5,69,4.8,191.0,51.0,579.7,84,0.00
2019-07-30T07:00,16.0,48,3.2,280.0,278.0,4.6,77,0.00
2019-07-30T08:00,17.6,32,4.8,519.0,221.0,488.9,71,0.00
2019-07-30T09:00,18.9,20,8.8,752.0,114.0,842.9,67,0.00
2019-07-30T10:00,21.2,16,11.1,863.0,155.0,817.7,61,0.00
2019-07-30T11:00,22.6,15,11.5,950.0,192.0,816.1,55,0.00
2019-07-30T12:00,23.7,14,13.7,977.0,135.0,894.2,55,0.00
2019-07-30T13:00,24.1,9,13.4,939.0,146.0,877.9,54,0.00
2019-07-30T14:00,24.1,14,14.8,846.0,87.0,929.5,56,0.00
2019-07-30T15:00,23.7,12,14.1,649.0,123.0,765.5,58,0.00
2019-07-30T16:00,23.2,13,11.4,505.0,59.0,851.2,53,0.00
2019-07-30T17:00,21.1,3,13.8,290.0,53.0,701.0,64,0.00
2019-07-30T18:00,18.5,11,12.3,70.0,36.0,217.2,69,0.00
2019-07-30T19:00,16.5,16,9.6,0.0,0.0,0.0,74,0.00
2019-07-30T20:00,15.7,19,8.0,0.0,0.0,0.0,78,0.00
2019-07-30T21:00,15.5,19,7.4,0.0,0.0,0.0,77,0.00
2019-07-30T22:00,15.1,19,5.3,0.0,0.0,0.0,81,0.00
2019-07-30T23:00,14.6,20,5.0,0.0,0.0,0.0,84,0.00
2019-07-31T00:00,14.2,18,6.5,0.0,0.0,0.0,87,0.00
2019-07-31T01:00,13.7,19,6.6,0.0,0.0,0.0,87,0.00
2019-07-31T02:00,13.3,21,5.6,0.0,0.0,0.0,89,0.00
2019-07-31T03:00,13.0,23,7.9,0.0,0.0,0.0,89,0.00
2019-07-31T04:00,12.8,25,13.7,0.0,0.0,0.0,89,0.00
2019-07-31T05:00,13.1,7,10.9,44.0,12.0,300.0,89,0.00
2019-07-31T06:00,15.0,35,9.7,167.0,81.0,359.5,85,0.00
2019-07-31T07:00,16.9,41,8.9,365.0,181.0,426.2,81,0.00
2019-07-31T08:00,17.4,18,9.0,539.0,165.0,615.4,81,0.00
2019-07-31T09:00,19.0,11,9.7,759.0,177.0,770.5,77,0.00
2019-07-31T10:00,21.6,6,10.2,843.0,272.0,660.6,66,0.00
2019-07-31T11:00,25.4,7,12.5,963.0,158.0,868.0,56,0.00
2019-07-31T12:00,26.5,0,15.0,986.0,122.0,918.9,55,0.00
2019-07-31T13:00,26.6,10,17.7,942.0,90.0,944.8,55,0.00
2019-07-31T14:00,25.9,14,17.9,845.0,70.0,951.1,59,0.00
2019-07-31T15:00,25.7,12,14.6,695.0,43.0,951.5,60,0.00
2019-07-31T16:00,24.9,12,6.8,491.0,76.0,795.3,51,0.00
2019-07-31T17:00,23.4,15,10.1,283.0,56.0,676.3,62,0.00
2019-07-31T18:00,20.8,14,9.3,65.0,36.0,186.8,70,0.00
2019-07-31T19:00,18.7,22,8.8,0.0,0.0,0.0,75,0.00
2019-07-31T20:00,17.5,22,8.8,0.0,0.0,0.0,78,0.00
2019-07-31T21:00,16.8,24,7.2,0.0,0.0,0.0,82,0.00
2019-07-31T22:00,15.9,23,7.0,0.0,0.0,0.0,84,0.00
2019-07-31T23:00,15.2,20,7.4,0.0,0.0,0.0,86,0.00
2019-08-01T00:00,14.8,23,7.2,0.0,0.0,0.0,86,0.00
2019-08-01T01:00,14.3,23,7.2,0.0,0.0,0.0,89,0.00
2019-08-01T02:00,14.7,30,6.3,0.0,0.0,0.0,86,0.00
2019-08-01T03:00,14.1,29,6.6,0.0,0.0,0.0,88,0.00
2019-08-01T04:00,14.0,33,9.4,0.0,0.0,0.0,89,0.00
2019-08-01T05:00,14.1,16,4.3,39.0,15.0,227.6,91,0.00
2019-08-01T06:00,15.4,38,4.4,162.0,81.0,341.9,85,0.00
2019-08-01T07:00,17.2,33,6.8,351.0,169.0,423.6,80,0.00
2019-08-01T08:00,18.7,35,7.4,451.0,286.0,272.3,73,0.00
2019-08-01T09:00,20.7,37,10.2,691.0,223.0,620.9,70,0.00
2019-08-01T10:00,22.1,35,8.0,839.0,194.0,747.5,61,0.00
2019-08-01T11:00,23.1,23,11.1,912.0,262.0,702.0,58,0.00
2019-08-01T12:00,24.0,32,13.6,962.0,110.0,907.6,57,0.00
2019-08-01T13:00,23.5,38,16.5,900.0,258.0,713.1,62,0.00
2019-08-01T14:00,23.4,26,16.1,818.0,120.0,858.4,62,0.00
2019-08-01T15:00,23.0,26,13.9,681.0,96.0,856.2,60,0.00
2019-08-01T16:00,22.4,31,13.1,436.0,145.0,560.1,61,0.00
2019-08-01T17:00,20.6,18,14.4,231.0,85.0,438.3,72,0.00
2019-08-01T18:00,18.8,39,12.2,62.0,34.0,181.9,76,0.00
2019-08-01T19:00,17.6,44,9.9,0.0,0.0,0.0,79,0.00
2019-08-01T20:00,17.2,52,7.1,0.0,0.0,0.0,81,0.00
2019-08-01T21:00,17.1,48,6.3,0.0,0.0,0.0,83,0.00
2019-08-01T22:00,17.0,36,5.4,0.0,0.0,0.0,82,0.00
2019-08-01T23:00,16.3,35,4.4,0.0,0.0,0.0,85,0.00
2019-08-02T00:00,16.1,45,4.3,0.0,0.0,0.0,85,0.00
2019-08-02T01:00,15.8,38,2.5,0.0,0.0,0.0,87,0.00
2019-08-02T02:00,15.8,29,4.2,0.0,0.0,0.0,88,0.00
2019-08-02T03:00,15.0,46,4.6,0.0,0.0,0.0,89,0.00
2019-08-02T04:00,15.3,66,7.3,0.0,0.0,0.0,92,0.00
2019-08-02T05:00,16.2,8,4.7,15.0,15.0,0.0,87,0.00
2019-08-02T06:00,16.6,69,6.8,150.0,143.0,29.8,85,0.00
2019-08-02T07:00,17.3,49,7.6,314.0,302.0,28.1,83,0.00
2019-08-02T08:00,18.3,36,6.9,502.0,234.0,443.6,79,0.00
2019-08-02T09:00,20.1,20,9.0,705.0,190.0,684.8,74,0.00
2019-08-02T10:00,22.3,20,10.8,828.0,204.0,724.4,67,0.00
2019-08-02T11:00,23.7,20,15.0,980.0,84.0,969.2,66,0.00
2019-08-02T12:00,24.3,20,14.8,997.0,78.0,980.6,64,0.00
2019-08-02T13:00,24.8,17,15.6,937.0,100.0,931.4,60,0.00
2019-08-02T14:00,25.1,17,14.8,847.0,73.0,954.0,58,0.00
2019-08-02T15:00,25.3,15,14.4,686.0,67.0,908.7,58,0.00
2019-08-02T16:00,24.4,16,15.5,493.0,63.0,831.3,57,0.00
2019-08-02T17:00,22.5,17,13.7,278.0,52.0,683.8,68,0.00
2019-08-02T18:00,20.1,21,11.2,58.0,34.0,157.3,73,0.00
2019-08-02T19:00,18.6,22,8.3,0.0,0.0,0.0,77,0.00
2019-08-02T20:00,17.7,29,7.0,0.0,0.0,0.0,81,0.00
2019-08-02T21:00,17.0,22,6.3,0.0,0.0,0.0,83,0.00
2019-08-02T22:00,16.4,24,5.4,0.0,0.0,0.0,86,0.00
2019-08-02T23:00,15.4,23,4.7,0.0,0.0,0.0,91,0.00
2019-08-03T00:00,14.9,27,4.6,0.0,0.0,0.0,93,0.00
2019-08-03T01:00,14.5,33,2.2,0.0,0.0,0.0,90,0.00
2019-08-03T02:00,14.2,27,0.8,0.0,0.0,0.0,92,0.00
2019-08-03T03:00,14.0,37,3.1,0.0,0.0,0.0,93,0.00
2019-08-03T04:00,14.9,42,0.4,0.0,0.0,0.0,92,0.00
2019-08-03T05:00,15.7,6,0.5,24.0,21.0,29.1,93,0.00
2019-08-03T06:00,16.5,38,2.6,176.0,79.0,417.5,91,0.00
2019-08-03T07:00,18.6,31,4.8,359.0,159.0,469.9,86,0.00
2019-08-03T08:00,19.8,19,6.5,600.0,134.0,773.6,81,0.00
2019-08-03T09:00,21.8,6,8.7,788.0,173.0,819.5,71,0.00
2019-08-03T10:00,24.1,3,12.2,912.0,94.0,951.4,65,0.00
2019-08-03T11:00,25.7,1,15.3,989.0,71.0,994.6,65,0.00
2019-08-03T12:00,26.4,1,16.3,1005.0,78.0,990.8,62,0.00
2019-08-03T13:00,27.2,16,16.7,950.0,94.0,954.4,57,0.00
2019-08-03T14:00,27.3,17,17.3,846.0,67.0,962.4,53,0.00
2019-08-03T15:00,26.3,17,16.6,679.0,139.0,795.1,59,0.00
2019-08-03T16:00,24.9,18,15.2,490.0,87.0,782.7,57,0.00
2019-08-03T17:00,22.7,16,13.3,281.0,37.0,744.2,69,0.00
2019-08-03T18:00,20.2,19,10.1,55.0,32.0,152.2,75,0.00
2019-08-03T19:00,18.7,32,8.5,0.0,0.0,0.0,81,0.00
2019-08-03T20:00,17.8,33,6.6,0.0,0.0,0.0,83,0.00
2019-08-03T21:00,17.1,30,4.2,0.0,0.0,0.0,87,0.00
2019-08-03T22:00,16.7,33,5.8,0.0,0.0,0.0,90,0.00
2019-08-03T23:00,16.0,42,5.4,0.0,0.0,0.0,91,0.00
2019-08-04T00:00,15.6,47,5.3,0.0,0.0,0.0,92,0.00
2019-08-04T01:00,15.7,63,1.5,0.0,0.0,0.0,89,0.00
2019-08-04T02:00,16.0,69,2.7,0.0,0.0,0.0,88,0.00
2019-08-04T03:00,16.4,63,5.0,0.0,0.0,0.0,89,0.00
2019-08-04T04:00,16.2,79,6.5,0.0,0.0,0.0,93,0.00
2019-08-04T05:00,16.5,16,5.4,27.0,20.0,68.8,90,0.00
2019-08-04T06:00,16.9,62,2.9,178.0,90.0,382.6,88,0.00
2019-08-04T07:00,18.0,46,5.6,235.0,213.0,51.9,85,0.00
2019-08-04T08:00,19.5,27,6.4,510.0,351.0,264.8,82,0.00
2019-08-04T09:00,21.1,20,8.4,748.0,180.0,758.6,75,0.00
2019-08-04T10:00,23.1,17,9.5,894.0,88.0,939.1,68,0.00
2019-08-04T11:00,26.3,17,13.4,967.0,89.0,952.9,62,0.00
2019-08-04T12:00,26.5,14,15.0,983.0,79.0,967.8,63,0.00
2019-08-04T13:00,26.9,10,17.7,939.0,73.0,967.4,63,0.00
2019-08-04T14:00,27.0,15,17.6,830.0,78.0,931.3,59,0.00
2019-08-04T15:00,25.5,15,16.6,679.0,67.0,904.1,63,0.00
2019-08-04T16:00,23.8,15,14.5,484.0,64.0,819.6,59,0.00
2019-08-04T17:00,21.8,5,15.0,270.0,55.0,661.3,70,0.00
2019-08-04T18:00,19.2,32,12.2,49.0,31.0,120.2,79,0.00
2019-08-04T19:00,17.6,38,7.6,0.0,0.0,0.0,81,0.00
2019-08-04T20:00,17.0,44,7.7,0.0,0.0,0.0,83,0.00
2019-08-04T21:00,16.4,44,6.3,0.0,0.0,0.0,86,0.00
2019-08-04T22:00,15.8,41,5.5,0.0,0.0,0.0,89,0.00
2019-08-04T23:00,15.4,49,2.7,0.0,0.0,0.0,90,0.00
2019-08-05T00:00,15.1,53,3.4,0.0,0.0,0.0,91,0.00
2019-08-05T01:00,15.3,58,2.6,0.0,0.0,0.0,89,0.00
2019-08-05T02:00,15.3,79,3.1,0.0,0.0,0.0,89,0.00
2019-08-05T03:00,15.4,68,4.0,0.0,0.0,0.0,89,0.00
2019-08-05T04:00,15.5,76,5.3,0.0,0.0,0.0,90,0.00
2019-08-05T05:00,15.7,67,3.7,22.0,22.0,0.0,87,0.00
2019-08-05T06:00,16.5,69,4.3,131.0,113.0,79.1,84,0.00
2019-08-05T07:00,17.4,52,5.5,284.0,211.0,173.2,82,0.00
2019-08-05T08:00,18.1,30,8.0,390.0,319.0,118.6,84,0.00
2019-08-05T09:00,19.7,16,9.0,725.0,246.0,641.2,80,0.00
2019-08-05T10:00,21.9,16,10.7,886.0,246.0,747.1,73,0.00
2019-08-05T11:00,24.7,16,12.3,928.0,428.0,543.6,64,0.00
2019-08-05T12:00,26.6,16,12.7,961.0,269.0,742.2,58,0.00
2019-08-05T13:00,27.6,15,15.5,901.0,291.0,682.8,56,0.00
2019-08-05T14:00,27.5,15,15.6,788.0,384.0,501.5,57,0.00
2019-08-05T15:00,26.8,16,14.2,618.0,326.0,432.8,57,0.00
2019-08-05T16:00,25.9,15,7.8,439.0,261.0,349.1,53,0.00
