time,temperature_2m (°C),cloud_cover (%),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2019-06-06T02:00,12.2,26,92,1008.3,8.2,0,0,0
2019-06-06T03:00,11.9,28,90,1008.4,9.4,0,0,0
2019-06-06T04:00,11.3,30,91,1008.7,7.8,0,0,0
2019-06-06T05:00,11.1,16,93,1009.4,8,0,0,0
2019-06-06T06:00,12.5,36,91,1009.9,4,86,51,247.5
2019-06-06T07:00,14.1,33,82,1010.4,6.1,281,64,708.3
2019-06-06T08:00,15.7,31,70,1011.1,7.2,475,124,713.2
2019-06-06T09:00,17.1,25,66,1011.2,9.1,673,107,857.2
2019-06-06T10:00,20,17,58,1011.4,14.7,798,288,638
2019-06-06T11:00,20.7,8,56,1011.8,17.6,954,133,912.2
2019-06-06T12:00,21.5,15,48,1011.8,15.4,1018,118,942.1
2019-06-06T13:00,21.6,1,45,1011.9,15.1,1018,116,938.2
2019-06-06T14:00,21.9,0,36,1011.8,16.5,967,120,922.6
2019-06-06T15:00,21.9,1,37,1011.7,17.6,848,134,862.2
2019-06-06T16:00,21.6,0,35,1011.4,16.9,689,127,805.5
2019-06-06T17:00,19.6,0,42,1011.4,16.6,455,226,427.4
2019-06-06T18:00,18.2,0,44,1011.2,16.2,280,114,469.9
2019-06-06T19:00,16.1,0,51,1011.2,14.7,84,54,181.7
2019-06-06T20:00,14.9,11,54,1011.1,11.6,0,0,0
2019-06-06T21:00,13.6,3,63,1011.3,8.6,0,0,0
2019-06-06T22:00,12.8,6,70,1011.4,4.6,0,0,0
2019-06-06T23:00,12.4,5,68,1011.1,3.7,0,0,0
2019-06-07T00:00,11.5,3,73,1011.1,2.3,0,0,0
2019-06-07T01:00,11,2,73,1011,3.3,0,0,0
2019-06-07T02:00,10.5,3,72,1010.8,4.1,0,0,0
2019-06-07T03:00,9.9,8,75,1010.8,2.9,0,0,0
2019-06-07T04:00,9.2,2,79,1011.2,5.6,0,0,0
2019-06-07T05:00,9.1,0,76,1011.7,4.4,0,0,0
2019-06-07T06:00,10.7,0,79,1012.2,1.3,72,66,42.4
2019-06-07T07:00,12.6,0,74,1012.4,2.5,253,154,322.7
2019-06-07T08:00,14.2,6,62,1012.8,4,453,268,375.7
2019-06-07T09:00,15.9,0,51,1012.9,7.9,661,228,655.6
2019-06-07T10:00,17.7,0,44,1012.9,10.8,846,181,831.6
2019-06-07T11:00,18.4,0,41,1012.8,10.4,978,127,945.2
2019-06-07T12:00,19.9,0,39,1012.7,10.9,1044,128,958.5
2019-06-07T13:00,21.6,0,37,1012.6,12.7,1048,131,953.3
2019-06-07T14:00,23,0,34,1012.4,15.6,985,130,930.7
2019-06-07T15:00,23.3,0,34,1012.1,17.5,867,125,895.1
2019-06-07T16:00,23.4,0,33,1011.6,16.6,705,119,838.7
2019-06-07T17:00,22.8,0,34,1011.4,17.1,510,109,746.8
2019-06-07T18:00,21.6,0,44,1011.3,16.7,296,92,575.2
2019-06-07T19:00,19.4,5,45,1011.4,14.5,90,58,193
2019-06-07T20:00,17.3,10,55,1011.7,12.9,0,0,0
2019-06-07T21:00,16,10,63,1012.1,9,0,0,0
2019-06-07T22:00,15.3,6,65,1012.3,5.9,0,0,0
2019-06-07T23:00,14.8,6,66,1012.1,6.9,0,0,0
2019-06-08T00:00,13.9,6,69,1011.7,7.9,0,0,0
2019-06-08T01:00,13.4,7,70,1011.4,7.4,0,0,0
2019-06-08T02:00,12.5,10,67,1011.2,3.6,0,0,0
2019-06-08T03:00,11.4,2,79,1011.2,1.5,0,0,0
2019-06-08T04:00,11.2,2,80,1011.1,5.2,0,0,0
2019-06-08T05:00,11.4,0,72,1011.1,1.8,0,0,0
2019-06-08T06:00,14.2,0,67,1011.4,4.4,93,33,423.1
2019-06-08T07:00,17.6,0,54,1011.7,1.8,288,65,726.3
2019-06-08T08:00,20.2,0,32,1011.7,7.2,496,86,832.3
2019-06-08T09:00,20.9,0,29,1011.8,8.7,688,119,861.3
2019-06-08T10:00,22.7,0,26,1011.8,9,856,126,912.7
2019-06-08T11:00,24.4,0,23,1011.7,10.6,976,119,951.7
2019-06-08T12:00,26.7,0,21,1011.4,14.7,1038,131,948.8
2019-06-08T13:00,27.9,0,20,1011.4,16.1,1037,171,899.9
2019-06-08T14:00,28.5,0,20,1011.3,15.6,980,176,874.6
2019-06-08T15:00,28.8,0,20,1011,16.6,850,275,693
2019-06-08T16:00,28.9,0,20,1010.5,14.8,696,226,671.7
2019-06-08T17:00,28.6,1,22,1010.4,13.2,491,241,464.6
2019-06-08T18:00,28,0,20,1010.3,13.3,289,132,441
2019-06-08T19:00,26.6,0,24,1010.6,8.1,76,64,72.1
2019-06-08T20:00,23.2,0,36,1010.7,6.4,0,0,0
2019-06-08T21:00,21,2,38,1011,5.1,0,0,0
2019-06-08T22:00,19.5,2,38,1011,7.8,0,0,0
2019-06-08T23:00,18,2,37,1010.9,3.8,0,0,0
2019-06-09T00:00,16.4,6,39,1010.7,5.1,0,0,0
2019-06-09T01:00,15.2,1,42,1010.6,6.9,0,0,0
2019-06-09T02:00,14.4,1,47,1010.6,7.7,0,0,0
2019-06-09T03:00,13.7,1,49,1010.5,2.9,0,0,0
2019-06-09T04:00,12.8,1,54,1010.5,0.5,0,0,0
2019-06-09T05:00,12.9,3,52,1010.6,1,0,0,0
2019-06-09T06:00,15.5,0,53,1011.2,3.2,88,60,197.2
2019-06-09T07:00,19.3,0,45,1011.9,1.1,274,164,358
2019-06-09T08:00,24.5,0,33,1012.5,0.8,437,268,343
2019-06-09T09:00,25.3,0,24,1012.6,4.6,623,340,428.3
2019-06-09T10:00,27.6,0,21,1012.5,11,841,228,766.4
2019-06-09T11:00,28,0,19,1012.5,9.9,953,271,757.2
2019-06-09T12:00,28.8,0,18,1012.2,10,1008,228,815.7
2019-06-09T13:00,30.5,0,19,1012,12.3,996,365,655.4
2019-06-09T14:00,32.3,0,18,1011.6,16.3,963,280,742.5
2019-06-09T15:00,33.6,0,17,1011.3,16.2,843,252,711.6
2019-06-09T16:00,33.2,0,19,1010.8,14.7,683,305,539.5
2019-06-09T17:00,32.9,62,18,1010.5,10.6,479,241,441.3
2019-06-09T18:00,32.4,0,17,1010.5,10,277,147,363.9
2019-06-09T19:00,30.6,0,20,1010.8,7.1,81,77,23.9
2019-06-09T20:00,27.7,0,26,1010.7,4.4,0,0,0
2019-06-09T21:00,26.4,0,27,1011.1,1.8,0,0,0
2019-06-09T22:00,25.2,0,28,1011.2,2.6,0,0,0
2019-06-09T23:00,23.8,0,32,1011.3,4.8,0,0,0
2019-06-10T00:00,22.6,0,39,1011.1,5.4,0,0,0
2019-06-10T01:00,21.5,0,40,1011,3,0,0,0
2019-06-10T02:00,20.5,0,45,1010.8,3.3,0,0,0
2019-06-10T03:00,19.7,0,46,1010.8,3.8,0,0,0
2019-06-10T04:00,19.5,0,46,1010.9,6,0,0,0
2019-06-10T05:00,18.9,0,47,1011,1.5,0,0,0
2019-06-10T06:00,20.5,0,53,1011.2,3.6,84,56,197.1
2019-06-10T07:00,22.5,0,52,1011.7,1.4,256,143,367.6
2019-06-10T08:00,25.1,0,45,1012.1,3.1,472,158,637.2
2019-06-10T09:00,27.3,0,37,1012.3,6.4,665,181,732.5
2019-06-10T10:00,30,0,31,1012.3,9,830,130,875.1
2019-06-10T11:00,32,0,28,1012.5,10.8,942,146,883.7
2019-06-10T12:00,33.3,0,27,1012.2,11.4,1001,167,872
2019-06-10T13:00,34.7,0,25,1011.9,13,1012,184,859.7
2019-06-10T14:00,36.1,0,24,1011.5,14.8,945,188,822.4
2019-06-10T15:00,37.4,0,22,1011.2,15.9,826,199,754.3
2019-06-10T16:00,36.8,0,23,1010.9,15.1,683,162,742.6
2019-06-10T17:00,36.5,15,22,1010.9,11.7,481,178,560.7
2019-06-10T18:00,35.4,0,21,1010.9,7.2,286,97,527.1
2019-06-10T19:00,32.4,1,27,1011.1,7.8,70,67,17.8
2019-06-10T20:00,29.6,28,31,1011.3,6.4,0,0,0
2019-06-10T21:00,27.9,44,31,1011.7,5.6,0,0,0
2019-06-10T22:00,26.9,39,31,1012.2,3.7,0,0,0
2019-06-10T23:00,25.7,20,33,1012.1,3.3,0,0,0
2019-06-11T00:00,23.8,7,41,1012,2.5,0,0,0
2019-06-11T01:00,22.6,10,45,1011.7,2.6,0,0,0
2019-06-11T02:00,21.7,10,47,1011.3,5.9,0,0,0
2019-06-11T03:00,21.4,10,44,1011.1,4,0,0,0
2019-06-11T04:00,20.7,10,47,1011.1,5.4,0,0,0
2019-06-11T05:00,20.1,8,51,1011.3,7.4,0,0,0
2019-06-11T06:00,21.9,0,51,1011.6,6.5,91,32,415.3
2019-06-11T07:00,24.7,0,47,1011.9,4,280,65,699.4
2019-06-11T08:00,26.5,0,42,1012,1.8,484,85,809.8
2019-06-11T09:00,28.3,0,40,1011.8,5.2,676,102,868.7
2019-06-11T10:00,31,0,37,1012,9.9,835,135,875.1
2019-06-11T11:00,32.7,0,34,1011.9,11.6,953,116,929.1
2019-06-11T12:00,34.1,0,33,1011.7,14.4,1013,121,932.4
2019-06-11T13:00,36.2,0,30,1011.2,18.3,1007,125,915.4
2019-06-11T14:00,38.6,0,25,1010.9,21.2,938,132,875.1
2019-06-11T15:00,39.1,0,19,1010.5,15.5,848,174,810.1
2019-06-11T16:00,38.4,20,17,1010.2,13.2,683,124,795.7
2019-06-11T17:00,36.8,0,17,1010,8.6,501,121,701.8
2019-06-11T18:00,35.8,0,17,1009.9,6.5,290,89,558.7
2019-06-11T19:00,33.3,24,21,1010.1,5.1,85,66,111.9
2019-06-11T20:00,30.8,28,28,1010.1,4.2,0,0,0
2019-06-11T21:00,28.1,15,33,1010.3,2.5,0,0,0
2019-06-11T22:00,26.6,76,39,1010.5,8.3,0,0,0
2019-06-11T23:00,24.7,81,46,1009.9,4,0,0,0
2019-06-12T00:00,23.9,79,47,1009.5,3.6,0,0,0
2019-06-12T01:00,23.8,87,46,1009.3,1.3,0,0,0
2019-06-12T02:00,23.3,48,42,1008.9,4.4,0,0,0
2019-06-12T03:00,23.3,92,43,1008.4,5.9,0,0,0
2019-06-12T04:00,22.2,43,53,1008.8,3.5,0,0,0
2019-06-12T05:00,21.3,22,60,1008.8,5.7,0,0,0
2019-06-12T06:00,22.9,1,53,1009,4.9,96,15,570.2
2019-06-12T07:00,24.1,0,52,1009.3,7.6,279,72,673.5
2019-06-12T08:00,25.7,0,45,1009.5,7.4,477,128,708.5
2019-06-12T09:00,26.9,0,44,1009.7,9.8,672,113,846.2
2019-06-12T10:00,29.3,0,42,1009.6,14,827,159,835.1
2019-06-12T11:00,30.5,0,40,1009.8,14.6,944,103,933.5
2019-06-12T12:00,31.9,0,36,1009.6,14.5,1006,75,973
2019-06-12T13:00,33.5,0,33,1009.3,14.7,1007,78,963.8
2019-06-12T14:00,32.6,0,32,1009.1,8.7,945,109,907.2
2019-06-12T15:00,32.1,0,32,1008.8,6.5,844,70,929.5
2019-06-12T16:00,30.9,18,35,1008.5,4.2,690,71,880
2019-06-12T17:00,27.9,17,42,1008.3,7.9,505,97,752
2019-06-12T18:00,26.6,12,52,1008.2,11.6,302,58,676
2019-06-12T19:00,22.9,16,62,1008.4,12.8,102,44,339
2019-06-12T20:00,20,19,72,1008.5,11.9,0,0,0
2019-06-12T21:00,18.8,22,75,1009,9.7,0,0,0
2019-06-12T22:00,18.2,26,76,1009.3,9.7,0,0,0
2019-06-12T23:00,17.5,27,78,1009.4,8.9,0,0,0
2019-06-13T00:00,17,19,79,1009.2,8,0,0,0
2019-06-13T01:00,16.3,31,81,1009.1,8.3,0,0,0
2019-06-13T02:00,16,33,82,1009,8.2,0,0,0
2019-06-13T03:00,16.2,45,81,1008.6,8.4,0,0,0
2019-06-13T04:00,15.9,43,83,1008.7,8,0,0,0
2019-06-13T05:00,15.9,49,83,1008.9,7.5,0,0,0
2019-06-13T06:00,16.2,64,81,1009.2,4.9,62,52,70.4
2019-06-13T07:00,17.2,55,79,1009.2,7.2,173,144,94.4
2019-06-13T08:00,18.3,44,78,1009.4,7.6,318,290,56.9
2019-06-13T09:00,20.4,18,71,1009.3,11.6,498,367,198.4
2019-06-13T10:00,21.8,18,67,1009.4,11.5,808,131,846.5
2019-06-13T11:00,23.5,11,64,1009.6,14,923,132,878
2019-06-13T12:00,25,16,61,1009.5,16.2,1004,109,935.2
2019-06-13T13:00,25.5,13,60,1009.4,15.9,983,227,784.1
2019-06-13T14:00,26,13,61,1009.2,19,957,127,900.2
2019-06-13T15:00,26.4,12,58,1009,16.1,845,152,831.6
2019-06-13T16:00,25.7,13,58,1008.7,14.8,709,140,807.9
2019-06-13T17:00,25.1,16,50,1008.4,12.4,521,123,732.2
2019-06-13T18:00,22.5,14,62,1008.4,14.6,314,41,753.9
2019-06-13T19:00,19.4,21,71,1008.5,12,102,48,313.3
2019-06-13T20:00,17.3,30,74,1008.9,11.6,0,0,0
2019-06-13T21:00,16.1,29,78,1009.2,10.5,0,0,0
2019-06-13T22:00,15.4,36,80,1009.6,9.8,0,0,0
2019-06-13T23:00,14.6,40,84,1009.5,9,0,0,0
2019-06-14T00:00,14,54,86,1009.4,8.7,0,0,0
2019-06-14T01:00,13.9,67,87,1009.2,9.7,0,0,0
2019-06-14T02:00,14,75,86,1009.1,6.4,0,0,0
2019-06-14T03:00,14.1,77,86,1008.9,8,0,0,0
2019-06-14T04:00,14.1,77,86,1008.9,9,0,0,0
2019-06-14T05:00,13.9,66,86,1009.2,7.3,0,0,0
2019-06-14T06:00,14.3,60,84,1009.6,5.5,74,33,288.9
2019-06-14T07:00,14.5,63,81,1009.8,6.3,228,136,299.7
2019-06-14T08:00,15.5,67,80,1009.9,8.6,330,240,182.9
2019-06-14T09:00,16.2,56,79,1009.9,9.7,490,276,324.1
2019-06-14T10:00,17.4,26,73,1009.8,10.3,703,347,445.2
2019-06-14T11:00,19.4,15,67,1010,9.4,871,250,689.4
2019-06-14T12:00,21.7,16,62,1009.9,14.1,947,252,726.2
2019-06-14T13:00,22.4,18,61,1010,15.9,1012,99,946.6
2019-06-14T14:00,21.8,16,65,1009.7,17,943,147,862.9
2019-06-14T15:00,22.2,14,64,1009.3,16.4,816,138,812.9
2019-06-14T16:00,21.7,21,63,1009.2,13.4,689,130,792.8
2019-06-14T17:00,21.1,26,59,1009,9,524,58,855.8
2019-06-14T18:00,18.4,30,70,1009.3,14.4,311,63,682.8
2019-06-14T19:00,15.8,42,76,1009.8,11.6,92,49,247.8
2019-06-14T20:00,14.4,41,78,1010.3,10.4,0,0,0
2019-06-14T21:00,13.6,44,79,1010.5,7.2,0,0,0
2019-06-14T22:00,13.4,41,81,1010.7,7.6,0,0,0
2019-06-14T23:00,13,44,83,1010.4,6.4,0,0,0
2019-06-15T00:00,13,49,86,1010.2,6.1,0,0,0
2019-06-15T01:00,13,60,85,1009.9,5.7,0,0,0
2019-06-15T02:00,12.8,64,86,1009.8,6.5,0,0,0
2019-06-15T03:00,12.7,70,86,1009.5,5.8,0,0,0
2019-06-15T04:00,12.4,74,86,1009.7,5.2,0,0,0
2019-06-15T05:00,12.5,83,86,1009.8,7.8,0,0,0
2019-06-15T06:00,13.1,81,82,1010.2,4.9,72,45,190.4
2019-06-15T07:00,13.6,77,80,1010.5,6,219,195,78.2
2019-06-15T08:00,14.5,76,77,1010.8,6.2,329,214,233.8
2019-06-15T09:00,15.4,61,76,1010.9,7.7,503,343,242.5
2019-06-15T10:00,16.6,45,73,1010.9,9.1,624,516,135.1
2019-06-15T11:00,18.1,34,73,1011.2,13,794,564,255.3
2019-06-15T12:00,18.7,34,71,1011.2,14,877,541,351
2019-06-15T13:00,20,28,60,1011,10.5,930,470,476.8
2019-06-15T14:00,20.2,23,59,1010.5,10.1,923,352,618.7
2019-06-15T15:00,20.4,29,65,1010,13.4,772,265,607.4
2019-06-15T16:00,19.7,35,67,1009.5,14.5,571,311,368.3
2019-06-15T17:00,19.1,33,63,1009.1,10.4,506,208,546.3
2019-06-15T18:00,17.5,32,70,1009.3,13.3,279,160,326.7
2019-06-15T19:00,15.4,34,77,1009.4,12.1,91,81,57.3
2019-06-15T20:00,14.2,37,79,1009.4,8.7,0,0,0
2019-06-15T21:00,13.7,52,81,1009.7,8.8,0,0,0
2019-06-15T22:00,13.6,62,82,1009.6,7.8,0,0,0
2019-06-15T23:00,13.4,69,83,1009.3,8,0,0,0
2019-06-16T00:00,13.4,74,84,1008.7,7.6,0,0,0
2019-06-16T01:00,12.9,79,85,1008.5,7.2,0,0,0
2019-06-16T02:00,12.7,78,87,1008.3,7,0,0,0
2019-06-16T03:00,12.6,78,87,1008.3,5.8,0,0,0
2019-06-16T04:00,12.3,79,90,1008.4,4.7,0,0,0
2019-06-16T05:00,12.3,52,89,1008.5,4.2,0,0,0
2019-06-16T06:00,13,67,86,1008.8,5.2,58,46,84.7
2019-06-16T07:00,13.4,70,83,1008.8,5,139,139,0
2019-06-16T08:00,14.1,65,81,1009,4.6,269,267,4.1
2019-06-16T09:00,14.9,66,80,1008.8,6.1,530,260,409.3
2019-06-16T10:00,16.1,37,77,1008.5,8,712,327,481.8
2019-06-16T11:00,17.9,26,74,1008.5,11.1,832,330,557.4
2019-06-16T12:00,19.3,23,70,1008,13.6,917,241,706.2
2019-06-16T13:00,20.4,15,68,1007.7,16.2,956,220,762.8
2019-06-16T14:00,21.2,15,65,1007.4,15.6,940,132,875.1
2019-06-16T15:00,21.8,15,63,1006.8,15.5,852,155,834.5
2019-06-16T16:00,21.2,15,65,1006.3,14.4,709,129,820.7
2019-06-16T17:00,20.4,20,65,1006,15.7,524,87,799.8
2019-06-16T18:00,17.8,24,75,1006.1,16.3,280,83,539.3
2019-06-16T19:00,15.7,23,79,1006.5,12.4,95,67,159.3
2019-06-16T20:00,14.4,29,80,1006.3,9.6,0,0,0
2019-06-16T21:00,13.7,26,81,1006.5,8.7,0,0,0
2019-06-16T22:00,13.5,34,85,1006.7,4.6,0,0,0
2019-06-16T23:00,13.6,41,86,1006.3,6.6,0,0,0
2019-06-17T00:00,13.4,52,89,1006.1,6.5,0,0,0
2019-06-17T01:00,13.3,47,88,1006,4.9,0,0,0
2019-06-17T02:00,13.6,49,88,1005.6,4.5,0,0,0
2019-06-17T03:00,13.6,52,87,1005.5,4.2,0,0,0
2019-06-17T04:00,13.9,53,86,1005.6,5.6,0,0,0
2019-06-17T05:00,13.6,64,89,1005.9,10.1,0,0,0
2019-06-17T06:00,14,8,89,1006.3,6.7,50,42,56.6
2019-06-17T07:00,15,48,87,1006.5,10,205,143,202.7
2019-06-17T08:00,16.4,31,85,1006.8,9.3,347,275,146.6
2019-06-17T09:00,17.4,14,78,1007,8.8,640,125,781.2
2019-06-17T10:00,19.4,15,73,1007.1,10.9,797,148,812.4
2019-06-17T11:00,21.6,11,67,1007.3,12.6,912,199,791.8
2019-06-17T12:00,24,3,61,1007.2,14.8,989,98,930.9
2019-06-17T13:00,24.7,2,61,1006.9,15.4,999,86,946
2019-06-17T14:00,25.8,4,58,1006.8,16.4,938,121,884.5
2019-06-17T15:00,25.8,5,59,1006.4,14.5,831,150,814.8
2019-06-17T16:00,25.3,9,60,1006,13.7,685,105,819.9
2019-06-17T17:00,24.5,11,61,1006.2,13.4,509,66,809.5
2019-06-17T18:00,22.2,7,68,1006.5,10.8,310,46,720.8
2019-06-17T19:00,20.4,10,71,1006.7,9.8,106,43,356.5
2019-06-17T20:00,18.5,16,73,1007,8.4,0,0,0
2019-06-17T21:00,17.4,17,77,1007.5,6.9,0,0,0
2019-06-17T22:00,16.6,15,82,1007.7,7.7,0,0,0
2019-06-17T23:00,15.9,13,85,1007.5,8.3,0,0,0
2019-06-18T00:00,15.1,14,87,1007.5,5.6,0,0,0
2019-06-18T01:00,14.5,20,87,1007.5,4.9,0,0,0
2019-06-18T02:00,14.1,18,87,1007.7,4.7,0,0,0
2019-06-18T03:00,14.8,23,86,1007.5,4.7,0,0,0
2019-06-18T04:00,15,28,87,1007.9,4.1,0,0,0
2019-06-18T05:00,14.9,28,89,1008.3,8.1,0,0,0
2019-06-18T06:00,15.7,16,86,1008.8,6.3,54,50,28.3
2019-06-18T07:00,16.1,35,89,1009.3,5.1,205,117,288.1
2019-06-18T08:00,18.2,28,84,1009.6,3.5,335,196,283.3
2019-06-18T09:00,19.5,15,81,1009.8,7.9,607,116,745.3
2019-06-18T10:00,21.2,16,76,1009.8,10,811,157,819
2019-06-18T11:00,23.9,16,69,1009.9,13.7,937,87,944.2
2019-06-18T12:00,24.7,18,68,1009.6,15.7,997,127,908.9
2019-06-18T13:00,25.3,13,66,1009.5,15.6,1005,104,933.4
2019-06-18T14:00,25.3,13,67,1009.5,17.4,962,84,950.1
2019-06-18T15:00,25.3,15,65,1009.3,16.5,847,154,828.6
2019-06-18T16:00,24.8,8,64,1008.9,13.4,706,66,903.8
2019-06-18T17:00,25.1,15,60,1008.5,11.9,520,59,841.1
2019-06-18T18:00,21.7,15,74,1008.6,13.9,305,79,615.5
2019-06-18T19:00,18.8,22,81,1008.6,14.6,113,42,399.6
2019-06-18T20:00,17,18,82,1008.8,11.6,0,0,0
2019-06-18T21:00,16,20,85,1009,9.2,0,0,0
2019-06-18T22:00,15.2,27,88,1009.2,8.4,0,0,0
2019-06-18T23:00,15.2,25,90,1008.9,7.7,0,0,0
2019-06-19T00:00,15,31,90,1008.9,3.5,0,0,0
2019-06-19T01:00,15.1,30,91,1008.7,6.8,0,0,0
2019-06-19T02:00,15.3,49,89,1008.5,5.4,0,0,0
2019-06-19T03:00,15.1,48,90,1008.4,3.9,0,0,0
2019-06-19T04:00,15.3,37,89,1008.5,5,0,0,0
2019-06-19T05:00,14.6,45,93,1009,9.4,0,0,0
2019-06-19T06:00,15.2,31,92,1009.1,6,51,51,0
2019-06-19T07:00,15.4,63,92,1009.5,8.3,191,121,229.6
2019-06-19T08:00,15.9,51,91,1009.8,7.2,390,193,402
2019-06-19T09:00,16.9,36,87,1010,9.2,578,309,408.6
2019-06-19T10:00,18.6,30,83,1010.1,11.1,698,419,349.6
2019-06-19T11:00,19.8,14,78,1010.3,11.8,783,431,391.1
2019-06-19T12:00,21.9,15,73,1010.2,14,959,194,799.3
2019-06-19T13:00,23.3,14,71,1009.7,17,943,263,704.4
2019-06-19T14:00,23.4,16,73,1009.3,17.5,914,222,748.6
2019-06-19T15:00,23.7,17,71,1009.1,18.6,772,203,679.9
2019-06-19T16:00,22.6,18,73,1008.7,17.8,693,116,814.1
2019-06-19T17:00,22,23,72,1008.4,15.7,504,84,765.2
2019-06-19T18:00,19.8,22,77,1008.2,13.6,295,89,559.8
2019-06-19T19:00,18.1,23,80,1008.4,11.1,104,45,330.5
2019-06-19T20:00,17,28,81,1008.3,8.1,0,0,0
2019-06-19T21:00,16.5,34,83,1008.6,6.8,0,0,0
2019-06-19T22:00,16.2,31,84,1008.8,5.8,0,0,0
2019-06-19T23:00,15.8,32,86,1008.6,4.7,0,0,0
2019-06-20T00:00,15.1,37,89,1008.2,4.5,0,0,0
2019-06-20T01:00,15.5,36,89,1007.9,3.8,0,0,0
2019-06-20T02:00,15.2,36,87,1007.7,6.8,0,0,0
2019-06-20T03:00,14.6,35,89,1007.4,3.1,0,0,0
2019-06-20T04:00,14,40,89,1007.5,5,0,0,0
2019-06-20T05:00,14.1,27,90,1007.7,10.4,0,0,0
2019-06-20T06:00,15.5,37,86,1007.9,6.9,63,36,192
2019-06-20T07:00,16.6,34,75,1008.2,5.8,222,141,266.2
2019-06-20T08:00,18.1,32,68,1008.3,3.4,453,104,713
2019-06-20T09:00,19.4,18,64,1008.2,3.8,584,193,594.4
2019-06-20T10:00,20.6,2,63,1008.1,7.2,735,227,636.8
2019-06-20T11:00,21.7,6,61,1008.2,9.3,917,129,875.8
2019-06-20T12:00,23.3,16,61,1008,13.2,984,197,822.3
2019-06-20T13:00,24,10,58,1007.8,12.5,953,240,738.5
2019-06-20T14:00,24.1,11,54,1007.7,4.8,874,304,616.4
2019-06-20T15:00,24.1,8,52,1007.5,4.7,755,262,588.8
2019-06-20T16:00,23.6,10,51,1007.1,6.1,661,206,641.4
2019-06-20T17:00,22.2,12,52,1007.1,7.6,522,63,835.2
2019-06-20T18:00,21.3,17,55,1007.1,4.5,295,91,553.2
2019-06-20T19:00,19.2,10,62,1006.9,3.1,90,46,245.4
2019-06-20T20:00,17.6,16,68,1006.9,5.5,0,0,0
2019-06-20T21:00,16.3,15,72,1007.2,4.8,0,0,0
2019-06-20T22:00,15.8,11,72,1007.3,4,0,0,0
2019-06-20T23:00,15.2,13,74,1007,2.6,0,0,0
2019-06-21T00:00,14.2,12,80,1006.9,3.7,0,0,0
2019-06-21T01:00,13.7,14,83,1006.9,6.7,0,0,0
2019-06-21T02:00,13.2,13,85,1007.1,4.5,0,0,0
2019-06-21T03:00,13,26,87,1007.1,5.4,0,0,0
2019-06-21T04:00,12.7,28,88,1007.4,7,0,0,0
2019-06-21T05:00,12.8,33,88,1007.6,11.9,0,0,0
2019-06-21T06:00,14,72,82,1008.1,8,81,42,278
2019-06-21T07:00,15.2,67,80,1008.5,6.5,204,154,164.7
2019-06-21T08:00,16.2,50,78,1008.9,5.7,352,227,255.7
2019-06-21T09:00,17.5,18,73,1009,7.4,573,403,258.7
2019-06-21T10:00,19.1,10,67,1009.2,8.2,775,224,691.1
2019-06-21T11:00,20.6,1,62,1009.3,9.8,943,172,857.1
2019-06-21T12:00,23.7,2,52,1009.2,13.2,1031,111,961.4
2019-06-21T13:00,24.6,8,53,1009.1,16.3,1040,83,991.1
2019-06-21T14:00,24.2,0,50,1008.7,11.2,981,130,920.1
2019-06-21T15:00,25.3,0,40,1008.2,10.3,880,78,957.3
2019-06-21T16:00,24.9,0,40,1008,9,731,50,959.3
2019-06-21T17:00,23.7,0,40,1007.8,8.6,542,64,868.8
2019-06-21T18:00,22.1,0,49,1007.8,11.3,333,58,744.3
2019-06-21T19:00,20.3,0,54,1008.1,10.2,119,44,416.6
2019-06-21T20:00,18.3,1,61,1008.2,8,0,0,0
2019-06-21T21:00,17.2,1,65,1008.5,3.1,0,0,0
2019-06-21T22:00,16.1,0,67,1008.9,2.1,0,0,0
2019-06-21T23:00,15,2,70,1008.7,1.8,0,0,0
2019-06-22T00:00,13.9,3,79,1008.7,3.3,0,0,0
2019-06-22T01:00,13.1,13,90,1008.6,5.9,0,0,0
2019-06-22T02:00,12.7,12,91,1008.5,5.2,0,0,0
2019-06-22T03:00,12.2,17,93,1008.6,5.4,0,0,0
2019-06-22T04:00,11.9,15,90,1008.8,4.3,0,0,0
2019-06-22T05:00,11.4,20,93,1009.3,4,0,0,0
2019-06-22T06:00,13.1,18,88,1009.6,7.6,96,17,564.6
2019-06-22T07:00,15.2,19,83,1010.1,4.7,286,41,808.9
2019-06-22T08:00,17.6,18,73,1010.5,4,490,67,866.5
2019-06-22T09:00,20.3,17,64,1010.5,2.5,683,60,948.8
2019-06-22T10:00,22.4,12,55,1010.7,4.4,843,66,975.1
2019-06-22T11:00,25.8,16,40,1010.6,7.9,961,69,992
2019-06-22T12:00,28,0,33,1010.4,10.8,1026,72,997.1
2019-06-22T13:00,30,0,28,1010.4,13.2,1037,74,997.3
2019-06-22T14:00,31.4,0,27,1010.2,14.6,983,74,982.5
2019-06-22T15:00,31.7,0,27,1010.1,15.1,878,72,961.7
2019-06-22T16:00,30.9,1,30,1010,16.3,725,69,923.4
2019-06-22T17:00,28.7,0,33,1009.9,12.7,536,65,855.1
2019-06-22T18:00,27,0,39,1009.7,11.2,326,59,721.4
2019-06-22T19:00,24.6,0,40,1009.8,9.8,117,44,404.1
