Actual_Power_Fixed,Pred_Ridge,Pred_RandomForest,Pred_XGBoost,Pred_MLP,Pred_LSTM,Pred_CNN,Pred_Transformer(Baseline),Pred_PiT-Net(Proposed)
1.1651753009333332,6.034627935121081,5.323666243048153,3.8183901,0.26121834,3.319017,8.539786,7.734736186601948,6.209799766086448
1.1655586830666669,1.965458892979745,1.3179432105626068,1.280846,0.0,1.2206138,3.2505739,1.994513088174368,0.3685940208613484
1.1687572008,11.77148951533538,10.576082327803569,12.3792715,18.74524,18.990673,10.271157,14.627136114644168,14.73028299848281
1.186563466333333,0.5557294359045103,1.3245725592132132,1.3777785,1.4011898,1.1112573,0.0,2.105707020253551,0.8096473318674222
1.1945795484,2.7853801787791643,4.439560195611191,2.5320325,2.3177412,3.8276944,3.6563106,4.397402413797206,3.5996038424140617
1.2089166652666667,2.426757730561655,1.268148857487415,1.6402918,1.649211,1.7335306,1.6916949,2.210867025647505,1.2927170266093515
1.2200574648666669,2.686491269708276,1.1223614976952745,1.7875751,1.9301956,2.5242176,0.0,2.7655772068516185,1.4886170755372108
1.2525627725333333,0.0,0.6631655726449128,1.2314042,0.20484672,0.7435364,1.4131984,1.5685769218562675,0.6418082731717174
1.271030601,5.815017008763045,4.778242897130885,8.088741,13.481252,1.6401203,5.87359,6.156212733883899,6.039696768786082
1.2746752162666668,0.0056873206357355,2.837932442727807,2.2439668,3.420113,1.3356217,5.9144044,6.247207273766668,1.6873929432270902
1.2809248096,8.951890681791337,6.29482695922859,5.7210383,10.238883,8.827607,8.865948,9.888714936631592,9.806725791549283
1.2857073884666663,5.77468725371571,5.123734655277096,6.06246,6.5285945,1.1933069,4.6042295,6.403531398868405,5.663396855446323
1.2896022502666666,19.61170578855934,17.066196035710394,14.488667,17.135384,7.705744,19.082071,17.19524300166831,16.448134943014296
1.2945515704,4.243257642574646,1.827902122244909,3.4575434,1.447476,0.98377544,0.2822464,3.047677473382281,2.383398042033149
1.342624914,2.664328903536834,1.409966367644926,1.5694853,1.6718814,1.0869652,0.27139533,2.1622327287134206,1.40091101766259
1.3699576591333331,1.6577435086343506,1.2791105598324508,1.9043227,0.86552733,1.7799385,2.0155282,4.139302203631014,2.236922183891834
1.3787885744666666,9.26653051787318,6.09577720801098,8.420138,15.00749,2.8792443,4.469865,8.999074082985649,5.416526417788866
1.3805086442,3.48512617420567,3.0637638803756087,3.760696,1.0740114,2.115212,1.832103,4.265930399754469,0.8035057112175311
1.4085520134666665,5.013191577523481,3.5760695905498427,1.8935503,2.709487,1.4149684,3.6197999,4.758700813306795,4.700958828539934
1.4188304411333332,0.0,1.9264320652159057,2.0186532,0.6225301,2.4310186,2.2337985,4.3328186716658665,2.9887042735381715
1.4239609954,1.1382400136292683,2.9263734407730264,2.3009207,6.7682037,0.9411617,2.9875855,2.340515602079782,1.6730236067047346
1.4474542772,12.211171161388748,10.20204783333176,15.911304,18.599722,16.972157,10.1338215,14.613655853896171,14.220351391503044
1.4633872706666669,3.3463593989916447,3.3787500828061807,2.9509914,2.9867635,2.8456566,3.5745616,4.021478557519102,3.2195870597882696
1.467753946133333,3.4386605746267174,1.9364775412710469,3.118919,2.691673,1.2120169,0.65444595,3.172714233862274,2.485218297776374
1.4947500975333334,0.0,0.1807905174183972,1.0415636,0.18213607,0.89286923,0.0,1.078326969630461,0.3142373874377609
1.4978364826,8.773011232337808,6.433463271128776,8.671278,3.0350394,5.439995,5.8278303,10.2606981201361,6.776654431091902
1.5039426686666666,3.340877036691956,3.106033955465633,3.8646178,3.8799427,2.8267674,4.7124367,4.356700999809959,3.176137050860534
1.5159351306666666,4.419074905094344,5.195948543716186,4.9522724,0.9881067,2.1174679,5.591849,6.514709247418019,5.383363524690068
1.5197330399333335,7.173763419495281,5.937704404195976,2.1963573,0.28871486,3.450364,8.899279,7.540190593659802,7.036283564195223
1.5449657114666666,1.4373970523897552,1.487600444853114,0.0,1.9719996,2.2016609,2.1875627,1.6577207877780256,0.7960148232521885
1.5599411480666667,2.285194398864579,2.044935898290642,2.695969,1.5741289,0.9160762,1.5334215,4.205541813742313,1.8741193506913805
1.5726799016,4.517960160678553,2.5947085024942216,4.6168776,3.4837766,0.91633034,1.3434012,4.121581358527094,3.796977031237529
1.578377998,2.2503844222120843,2.3080230764136664,1.0754923,1.4915645,3.1345088,2.4664345,4.126607526760314,3.353343541204393
1.584313350133333,2.9622886277511857,2.7672858295067453,1.6705041,2.0804381,1.558044,2.1645095,2.269422069313296,1.326521046089796
1.584910564,1.869702287783569,0.7308439607268892,0.8528444,0.67550635,1.6270492,0.0,0.9507299092456822,0.4631673957611802
1.6050736396666665,0.5462036091936269,3.304665989583659,3.3023255,4.596225,1.5381849,7.0219097,8.381872727534754,2.111764858021132
1.6052716055999998,2.248545432812044,1.305112420798776,1.8516524,0.5004342,0.7036945,1.7987472,2.196372521257559,0.5894830270001117
