Ground Truth,LSTM,CNN,Transformer(Baseline),PiT-Net(Proposed)
1.5945485724666675,0.6846129999999988,0.2491500000000002,0.18721426970734,0.1892919136312372
0.5067598761999994,0.7541650000000004,0.26210900000000237,0.8437660714847048,0.35480560580959164
0.5479391976666665,0.6868349999999985,0.2994819999999976,0.4329615978720298,0.6824624118354947
0.13913142779999976,1.295729999999999,0.5299420000000019,0.6027122119832633,0.6176473575214843
0.9205496746666668,1.0759870000000014,0.6374549999999992,0.45809928630387375,1.0372527942991017
0.5029925965333328,1.0411870000000008,0.8138460000000016,0.5841102255102033,0.6184495791811511
0.537419531066667,1.120806,1.0453989999999997,0.8918179598841238,0.8318797532565654
0.7728261269333334,1.4896390000000004,0.7968289999999989,0.9994018898640284,0.7764237837455852
0.07338738673333278,1.3579029999999985,0.8811450000000001,0.5778033392468291,0.9137102156442598
0.12761444820000012,1.4693010000000015,1.354298,1.1209204947416396,0.8715408746927338
0.22566853046666724,1.5768769999999996,1.4908769999999993,1.015544829653134,0.93975577180648
0.8479591526666663,1.9472522999999997,1.6619314999999997,1.1651858473697718,1.1118080880985524
0.5713117344,1.9206547,1.5567145,1.2156688921009557,1.1862389298774847
0.36297139633333364,1.2303233000000002,1.6531420000000008,1.0806022035179197,1.2619061784029624
0.10056326206666633,1.2758068999999996,1.5369253,1.2520758900672702,1.515230758426382
0.33786067200000036,1.1230617999999999,1.5808817,1.495512460747194,1.6235005302086947
0.5294770471333332,0.82203,1.4298419999999998,1.3852473848260973,1.5100108678888184
0.5859861057333333,0.2644308000000001,1.2145010000000003,1.3483840695551743,1.2133576577077672
0.09743063279999997,0.5014971399999999,1.1464017999999998,1.2370299050443594,0.795443598592887
0.9928598807999997,0.88443576,1.1141846999999998,1.263562652402872,0.8653286599547548
1.4679000843333336,0.9249181,1.0852769000000002,1.53499113516268,1.3107873449658425
1.8090602582000002,1.4249389,1.2149810999999997,1.6590527400476454,1.6052173042901225
2.3911537354666663,1.1103570000000005,1.5343561000000001,1.7695037746224784,1.864043096983572
1.9569958200000004,1.9766931999999997,1.5979994,1.7070445878238196,1.9831850621915743
0.9135578530000004,1.4071857999999997,1.8691519999999997,1.9081292609655165,1.731939507384448
0.33090605906667037,2.069923000000001,1.6506760000000007,1.5195501453327047,1.5628492019090139
2.360291085933337,1.5037509999999994,1.8062299999999993,1.270881238348064,1.5158745675619034
1.4642715673333306,1.6001209999999997,1.748716,1.6721789148377777,1.2293014002838838
1.2617322333333352,1.3386379999999996,1.710075999999999,1.2425472931590456,1.3230323945046205
0.8568196360000009,1.4628700000000006,1.3720170000000032,1.5018375014169578,1.0836219314659399
0.739639244000001,1.3207829999999987,1.4348799999999997,0.6519789701346212,0.8290174359111866
4.360279940666665,1.4628890000000006,1.0758549999999971,0.7333885824128572,0.9079125335444616
0.30984556800000007,0.8424739999999993,0.8715950000000028,1.4087285572198773,1.074425211302792
0.6572868673333332,1.0918810000000008,0.7004599999999996,0.21201672218590772,0.6260804193739844
3.8303382426666666,0.7318260000000016,0.4514700000000005,0.679811245489816,0.2809951159351236
2.728157267999997,0.3929170000000006,0.4121629999999996,0.7546489368911544,0.6387385127897609
3.6641594366666617,0.2916649999999983,0.1587639999999979,0.24293870667030149,0.504022844755621
3.9828091253333326,0.005144999999998845,0.00588600000000028,0.5305187032992791,0.5863512367545418
2.037867696666666,0.38604899999999986,0.10809899999999928,0.4278287691344751,0.1076827764664614
2.864353198666663,0.040977000000001595,0.12878399999999957,0.07009371057765534,0.0005863510655217397
0.46095778599999804,0.2015659999999997,0.05467700000000164,0.24481785129358968,0.027480259530488382
0.06097064466667135,0.13205999999999918,0.33711999999999875,0.1416854308556239,0.04729739069008332
4.060602696,0.11423500000000075,0.27963300000000046,0.41874216758228755,0.30190298541255345
4.902692663999996,0.46591199999999944,0.16405599999999865,0.14502009820440875,0.5499146154078858
