Regime,Model,Absolute Error (kW)
Clear Sky,Transformer(Baseline),0.6778656597223538
Clear Sky,Transformer(Baseline),0.47624073632245967
Clear Sky,Transformer(Baseline),1.1785726072531126
Clear Sky,Transformer(Baseline),1.0236786228619152
Clear Sky,Transformer(Baseline),0.8357506917868367
Clear Sky,Transformer(Baseline),1.741059372851545
Clear Sky,Transformer(Baseline),1.856630927404959
Clear Sky,Transformer(Baseline),1.804804584400019
Clear Sky,Transformer(Baseline),1.668250423966148
Clear Sky,Transformer(Baseline),1.6530057699539311
Clear Sky,Transformer(Baseline),1.451780531876774
Clear Sky,Transformer(Baseline),0.2600018144869791
Clear Sky,Transformer(Baseline),0.1595921422228308
Clear Sky,Transformer(Baseline),0.1546578287706959
Clear Sky,Transformer(Baseline),0.10727009570505786
Clear Sky,Transformer(Baseline),0.05144026463190521
Clear Sky,Transformer(Baseline),0.26916833429905473
Clear Sky,Transformer(Baseline),0.3574587204208193
Clear Sky,Transformer(Baseline),0.7899031095397202
Clear Sky,Transformer(Baseline),0.8966691539851919
Clear Sky,Transformer(Baseline),1.3486921292550278
Clear Sky,Transformer(Baseline),1.3517759663564064
Clear Sky,Transformer(Baseline),1.0719193754794922
Clear Sky,Transformer(Baseline),1.8242597991611547
Clear Sky,Transformer(Baseline),1.3197744430718927
Clear Sky,Transformer(Baseline),1.9479249589684642
Clear Sky,Transformer(Baseline),2.3949162579066865
Clear Sky,Transformer(Baseline),2.540346486398345
Clear Sky,Transformer(Baseline),2.8020535722906743
Clear Sky,Transformer(Baseline),3.1636780703876113
Clear Sky,Transformer(Baseline),3.344497314732518
Clear Sky,Transformer(Baseline),2.9966830198014307
Clear Sky,Transformer(Baseline),2.847108642288731
Clear Sky,Transformer(Baseline),2.93765395727738
Clear Sky,Transformer(Baseline),2.8464181477993726
Clear Sky,Transformer(Baseline),2.8490934501540686
Clear Sky,Transformer(Baseline),2.5689915128351366
Clear Sky,Transformer(Baseline),2.42885934490641
Clear Sky,Transformer(Baseline),2.267294952495469
Clear Sky,Transformer(Baseline),2.0525984534097184
Clear Sky,Transformer(Baseline),1.7807915776911223
Clear Sky,Transformer(Baseline),1.4114953487636015
Clear Sky,Transformer(Baseline),0.4977429751030229
Clear Sky,Transformer(Baseline),0.5555468150843517
Clear Sky,Transformer(Baseline),0.19384828548864164
Clear Sky,Transformer(Baseline),0.45368749969184563
Clear Sky,Transformer(Baseline),0.9989713727787919
Clear Sky,Transformer(Baseline),1.2363484063428505
Clear Sky,Transformer(Baseline),1.0938186682425606
Clear Sky,Transformer(Baseline),1.3469208401372361
Clear Sky,Transformer(Baseline),1.2572528028925447
Clear Sky,Transformer(Baseline),0.151783849350565
Clear Sky,Transformer(Baseline),0.02206172447602195
Clear Sky,Transformer(Baseline),0.2771938264616325
Clear Sky,Transformer(Baseline),0.09440958854361625
Clear Sky,Transformer(Baseline),0.8293631450845851
Clear Sky,Transformer(Baseline),0.295652526360612
Clear Sky,Transformer(Baseline),0.025494953424838762
Clear Sky,Transformer(Baseline),1.6246977002413683
Clear Sky,Transformer(Baseline),0.6840891991713196
Clear Sky,Transformer(Baseline),0.3620547851253981
Clear Sky,Transformer(Baseline),2.011657031826097
Clear Sky,Transformer(Baseline),0.640256662237455
Clear Sky,Transformer(Baseline),0.40473477245648937
Clear Sky,Transformer(Baseline),1.0126151187824597
Clear Sky,Transformer(Baseline),0.8711254505170718
Clear Sky,Transformer(Baseline),0.7605960975087278
Clear Sky,Transformer(Baseline),0.6079402139649801
Clear Sky,Transformer(Baseline),0.8558669858270669
Clear Sky,Transformer(Baseline),0.9465329461716969
Clear Sky,Transformer(Baseline),0.36586751129565087
Clear Sky,Transformer(Baseline),0.518517588287537
Clear Sky,Transformer(Baseline),0.4421491431673594
Clear Sky,Transformer(Baseline),0.032768057788938876
Clear Sky,Transformer(Baseline),0.36644055609082926
Clear Sky,Transformer(Baseline),0.5060403228805477
Clear Sky,Transformer(Baseline),0.9007649928580825
Clear Sky,Transformer(Baseline),1.0085081326979015
Clear Sky,Transformer(Baseline),0.9781099545482199
Clear Sky,Transformer(Baseline),0.9636451364876315
Clear Sky,Transformer(Baseline),0.83830200612719
Clear Sky,Transformer(Baseline),1.356671160982252
Clear Sky,Transformer(Baseline),1.1638358425974857
Clear Sky,Transformer(Baseline),0.8422990118948377
Clear Sky,Transformer(Baseline),0.3136845211288346
Clear Sky,Transformer(Baseline),0.7012316722723071
Clear Sky,Transformer(Baseline),0.5653043693877855
Clear Sky,Transformer(Baseline),0.28582406233483226
Clear Sky,Transformer(Baseline),0.10262163226222398
Clear Sky,Transformer(Baseline),0.41561003221181636
Clear Sky,Transformer(Baseline),0.20793619010539288
Clear Sky,Transformer(Baseline),0.5420050289090703
Clear Sky,Transformer(Baseline),0.6146731101496048
Clear Sky,Transformer(Baseline),0.7298939951489647
Clear Sky,Transformer(Baseline),0.6600561104921017
Clear Sky,Transformer(Baseline),0.3953548596125902
Clear Sky,Transformer(Baseline),0.31143251364821545
Clear Sky,Transformer(Baseline),0.013788027255722923
Clear Sky,Transformer(Baseline),0.18952776397905602
Clear Sky,Transformer(Baseline),0.6379346351222939
Clear Sky,Transformer(Baseline),0.805685008214057
Clear Sky,Transformer(Baseline),0.7172138917806556
Clear Sky,Transformer(Baseline),0.8149870785460626
Clear Sky,Transformer(Baseline),0.6227748609140498
Clear Sky,Transformer(Baseline),0.10119496579301213
Clear Sky,Transformer(Baseline),0.028623686163327555
Clear Sky,Transformer(Baseline),0.2206636764794796
Clear Sky,Transformer(Baseline),0.6988145413280398
Clear Sky,Transformer(Baseline),0.8010617077027877
Clear Sky,Transformer(Baseline),0.9575506023930895
Clear Sky,Transformer(Baseline),2.0206407763913337
Clear Sky,Transformer(Baseline),3.543689437634411
Clear Sky,Transformer(Baseline),4.591381995498371
Clear Sky,Transformer(Baseline),4.857738358870628
Clear Sky,Transformer(Baseline),5.806112392383355
Clear Sky,Transformer(Baseline),3.169668424535434
Clear Sky,Transformer(Baseline),2.0565418913936533
Clear Sky,Transformer(Baseline),1.0479861927373193
Clear Sky,Transformer(Baseline),0.9929314920061145
Clear Sky,Transformer(Baseline),0.6183388532869571
Clear Sky,Transformer(Baseline),0.922039941769853
Clear Sky,Transformer(Baseline),1.2076929937918806
Clear Sky,Transformer(Baseline),0.8191134776895481
Clear Sky,Transformer(Baseline),0.9062449748129993
Clear Sky,Transformer(Baseline),0.609474535546493
Clear Sky,Transformer(Baseline),0.4545368042576321
Clear Sky,Transformer(Baseline),0.2110095187097123
Clear Sky,Transformer(Baseline),0.009047732659098529
Clear Sky,Transformer(Baseline),0.43086328396884355
Clear Sky,Transformer(Baseline),0.6875303436988176
Clear Sky,Transformer(Baseline),0.4014632868560568
Clear Sky,Transformer(Baseline),0.4543217230641652
Clear Sky,Transformer(Baseline),0.33591237346395886
Clear Sky,Transformer(Baseline),0.5039041123588959
Clear Sky,Transformer(Baseline),0.7566362703400209
Clear Sky,Transformer(Baseline),0.3774686064743449
Clear Sky,Transformer(Baseline),0.11479438380855811
Clear Sky,Transformer(Baseline),0.607441071643354
Clear Sky,Transformer(Baseline),0.43040304605868585
Clear Sky,Transformer(Baseline),0.20556377871548293
Clear Sky,Transformer(Baseline),0.20953279457661012
Clear Sky,Transformer(Baseline),0.37414424362832577
Clear Sky,Transformer(Baseline),0.27398545188849255
Clear Sky,Transformer(Baseline),0.7198062379977515
Clear Sky,Transformer(Baseline),0.6767820787757994
Clear Sky,Transformer(Baseline),0.6886543736078341
Clear Sky,Transformer(Baseline),0.6645600382299293
Clear Sky,Transformer(Baseline),0.3695941363167048
Clear Sky,Transformer(Baseline),0.24596198755349086
Clear Sky,Transformer(Baseline),0.05931509422806869
Clear Sky,Transformer(Baseline),0.1309424042412619
Clear Sky,Transformer(Baseline),0.4629104545540077
Clear Sky,Transformer(Baseline),0.6471647703850909
Clear Sky,Transformer(Baseline),0.6910431083596125
Clear Sky,Transformer(Baseline),0.7831863112082222
Clear Sky,Transformer(Baseline),0.583670426124093
Clear Sky,Transformer(Baseline),0.36398702076055306
Clear Sky,Transformer(Baseline),0.6329532537335762
Clear Sky,Transformer(Baseline),0.8183943269318525
Clear Sky,Transformer(Baseline),1.177325627668984
Clear Sky,Transformer(Baseline),1.528248838552992
Clear Sky,Transformer(Baseline),1.799944638159464
Clear Sky,Transformer(Baseline),2.199303578129073
Clear Sky,Transformer(Baseline),3.3370543910813
Clear Sky,Transformer(Baseline),3.9835646164443457
Clear Sky,Transformer(Baseline),1.6534943949481136
Clear Sky,Transformer(Baseline),4.853736238278176
Clear Sky,Transformer(Baseline),0.38765521919970247
Clear Sky,Transformer(Baseline),0.3110587495182866
Clear Sky,Transformer(Baseline),0.7167677945115685
Clear Sky,Transformer(Baseline),0.6546564355883859
Clear Sky,Transformer(Baseline),0.40197937447126364
Clear Sky,Transformer(Baseline),0.5690392306658758
Clear Sky,Transformer(Baseline),0.7710916081775032
Clear Sky,Transformer(Baseline),0.37930566688122624
Clear Sky,Transformer(Baseline),0.42294075762380956
Clear Sky,Transformer(Baseline),0.23045303650389215
Clear Sky,Transformer(Baseline),0.26709022660668325
Clear Sky,Transformer(Baseline),0.013363183130870482
Clear Sky,Transformer(Baseline),0.21423700940021817
Clear Sky,Transformer(Baseline),0.4486243913618999
Clear Sky,Transformer(Baseline),0.7955640124433323
Clear Sky,Transformer(Baseline),0.5049830803764372
Clear Sky,Transformer(Baseline),0.5094162360719601
Clear Sky,Transformer(Baseline),0.24887487799387387
Clear Sky,Transformer(Baseline),0.5859005505705248
Clear Sky,Transformer(Baseline),0.8303096196184541
Clear Sky,Transformer(Baseline),0.4469664395559434
Clear Sky,Transformer(Baseline),0.12356052245801052
Clear Sky,Transformer(Baseline),0.5196400438753699
Clear Sky,Transformer(Baseline),0.31976633234031837
Clear Sky,Transformer(Baseline),0.11677089147438835
Clear Sky,Transformer(Baseline),0.19922960357714814
Clear Sky,Transformer(Baseline),0.7474836113908339
Clear Sky,Transformer(Baseline),0.5418347877435323
Clear Sky,Transformer(Baseline),0.8610838953148239
Clear Sky,Transformer(Baseline),0.9644370370014475
Clear Sky,Transformer(Baseline),0.879759702385206
Clear Sky,Transformer(Baseline),0.8905715069349309
Clear Sky,Transformer(Baseline),0.09964130193357867
Clear Sky,Transformer(Baseline),0.31199480138219826
Clear Sky,Transformer(Baseline),0.03141617850327272
Clear Sky,Transformer(Baseline),0.040874490727222046
Clear Sky,Transformer(Baseline),0.3824385742496039
Clear Sky,Transformer(Baseline),0.7485260989165137
Clear Sky,Transformer(Baseline),0.9429878731238976
Clear Sky,Transformer(Baseline),1.109647981062344
Clear Sky,Transformer(Baseline),0.7194448052919917
Clear Sky,Transformer(Baseline),0.42864823543013497
Clear Sky,Transformer(Baseline),0.08634537318030344
Clear Sky,Transformer(Baseline),0.3624677145628308
Clear Sky,Transformer(Baseline),0.970362536916543
Clear Sky,Transformer(Baseline),1.1528352141130394
Clear Sky,Transformer(Baseline),0.5012345311515176
Clear Sky,Transformer(Baseline),0.3775128819663722
Clear Sky,Transformer(Baseline),2.056239267651706
Clear Sky,Transformer(Baseline),0.7719080748933713
Clear Sky,Transformer(Baseline),0.4446107464613167
Clear Sky,Transformer(Baseline),0.17132727706102102
Clear Sky,Transformer(Baseline),0.5375433161019778
Clear Sky,Transformer(Baseline),0.9180717343439575
Clear Sky,Transformer(Baseline),1.1408880363877625
Clear Sky,Transformer(Baseline),1.536572422467934
Clear Sky,Transformer(Baseline),0.2633396116752529
Clear Sky,Transformer(Baseline),1.6247338767394908
Clear Sky,Transformer(Baseline),2.1673747514081505
Clear Sky,Transformer(Baseline),2.0023922244044563
Clear Sky,Transformer(Baseline),1.94793515589852
Clear Sky,Transformer(Baseline),1.296586479720787
Clear Sky,Transformer(Baseline),2.1213779217016118
Clear Sky,Transformer(Baseline),1.5701633012974519
Clear Sky,Transformer(Baseline),2.447709827911112
Clear Sky,Transformer(Baseline),1.1523703986112608
Clear Sky,Transformer(Baseline),1.7989437783403197
Clear Sky,Transformer(Baseline),2.255608518986328
Clear Sky,Transformer(Baseline),2.5514121161987617
Clear Sky,Transformer(Baseline),2.6920342648657325
Clear Sky,Transformer(Baseline),2.129371052188379
Clear Sky,Transformer(Baseline),2.1512478744242074
Clear Sky,Transformer(Baseline),2.2398552066072845
Clear Sky,Transformer(Baseline),2.544815426405737
Clear Sky,Transformer(Baseline),2.265005888484822
Clear Sky,Transformer(Baseline),2.4019917211222435
Clear Sky,Transformer(Baseline),2.322711478252547
Clear Sky,Transformer(Baseline),2.432557560956109
Clear Sky,Transformer(Baseline),2.4711369467758004
Clear Sky,Transformer(Baseline),2.3088614207756972
Clear Sky,Transformer(Baseline),1.7867394909551866
Clear Sky,Transformer(Baseline),0.6400289615516908
Clear Sky,Transformer(Baseline),1.727571862921943
Clear Sky,Transformer(Baseline),0.9758805113910576
Clear Sky,Transformer(Baseline),1.7791760935159076
Clear Sky,Transformer(Baseline),0.14650997591187398
Clear Sky,Transformer(Baseline),0.7714034268030812
Clear Sky,Transformer(Baseline),1.9663675566577217
Clear Sky,Transformer(Baseline),1.1756032441974833
Clear Sky,Transformer(Baseline),1.9540797432483767
Clear Sky,Transformer(Baseline),1.060254836409923
Clear Sky,Transformer(Baseline),0.8489101546153011
Clear Sky,Transformer(Baseline),0.5370951624547655
Clear Sky,Transformer(Baseline),0.255596650754648
Clear Sky,Transformer(Baseline),0.6417477056247922
Clear Sky,Transformer(Baseline),1.1065088557909215
Clear Sky,Transformer(Baseline),1.2085822048214274
Clear Sky,Transformer(Baseline),0.9687705931307846
Clear Sky,Transformer(Baseline),0.9771218664745214
Clear Sky,Transformer(Baseline),0.8319643482917067
Clear Sky,Transformer(Baseline),0.430544238551656
Clear Sky,Transformer(Baseline),0.14936267406293435
Clear Sky,Transformer(Baseline),0.2234693869800637
Clear Sky,Transformer(Baseline),0.31682327657152065
Clear Sky,Transformer(Baseline),0.3046045449189787
Clear Sky,Transformer(Baseline),0.6814167144590275
Clear Sky,Transformer(Baseline),0.6197711447774381
Clear Sky,Transformer(Baseline),0.5397174599819614
Clear Sky,Transformer(Baseline),0.24438651570617864
Clear Sky,Transformer(Baseline),0.3564530609924539
Clear Sky,Transformer(Baseline),0.6148499107537475
Clear Sky,Transformer(Baseline),0.540232500337229
Clear Sky,Transformer(Baseline),0.5362301265177756
Clear Sky,Transformer(Baseline),0.1330922341679006
Clear Sky,Transformer(Baseline),0.04036445967700786
Clear Sky,Transformer(Baseline),0.3310187346418978
Clear Sky,Transformer(Baseline),0.729258693276126
Clear Sky,Transformer(Baseline),1.5126807332257997
Clear Sky,Transformer(Baseline),1.1966068312821179
Clear Sky,Transformer(Baseline),0.5895263383430667
Clear Sky,Transformer(Baseline),0.6925449367350183
Clear Sky,Transformer(Baseline),0.3175560468331362
Clear Sky,Transformer(Baseline),0.3032628642656121
Clear Sky,Transformer(Baseline),0.3209491902928612
Clear Sky,Transformer(Baseline),0.20095109627872176
Clear Sky,Transformer(Baseline),0.6571605366291777
Clear Sky,Transformer(Baseline),0.04969666970394826
Clear Sky,Transformer(Baseline),0.025814771279964788
Clear Sky,Transformer(Baseline),0.24451569571813536
Clear Sky,Transformer(Baseline),0.5180728401034216
Clear Sky,Transformer(Baseline),0.9965278034446889
Clear Sky,Transformer(Baseline),0.866028300114035
Clear Sky,Transformer(Baseline),1.1372138810280745
Clear Sky,Transformer(Baseline),1.3690704901753197
Clear Sky,Transformer(Baseline),1.2218387278989038
Clear Sky,Transformer(Baseline),1.100673725475593
Clear Sky,Transformer(Baseline),0.6043461524097591
Clear Sky,Transformer(Baseline),0.6985521220987305
Clear Sky,Transformer(Baseline),0.5749944921185435
Clear Sky,Transformer(Baseline),0.2793113327445882
Clear Sky,Transformer(Baseline),0.15104742296563067
Clear Sky,Transformer(Baseline),0.37787206231719583
Clear Sky,Transformer(Baseline),0.5325565122576794
Clear Sky,Transformer(Baseline),0.7970431812765402
Clear Sky,Transformer(Baseline),0.7588001379571909
Clear Sky,Transformer(Baseline),0.559239063452029
Clear Sky,Transformer(Baseline),0.8029279464388429
Clear Sky,Transformer(Baseline),0.8792622689485812
Clear Sky,Transformer(Baseline),1.0820783230995041
Clear Sky,Transformer(Baseline),0.8168909872445536
Clear Sky,Transformer(Baseline),0.4775954980682604
Clear Sky,Transformer(Baseline),0.217573785136703
Clear Sky,Transformer(Baseline),0.4251446778859229
Clear Sky,Transformer(Baseline),0.23997113155626515
Clear Sky,Transformer(Baseline),0.4112148088653793
Clear Sky,Transformer(Baseline),0.3110685051219573
Clear Sky,Transformer(Baseline),0.5812717121781201
Clear Sky,Transformer(Baseline),0.5197575187830203
Clear Sky,Transformer(Baseline),0.3913288866995668
Clear Sky,Transformer(Baseline),0.37802312776794267
Clear Sky,Transformer(Baseline),0.4571995385773775
Clear Sky,Transformer(Baseline),0.7024546974103032
Clear Sky,Transformer(Baseline),0.3547788890532715
Clear Sky,Transformer(Baseline),0.24211969950106393
Clear Sky,Transformer(Baseline),0.09259914409885539
Clear Sky,Transformer(Baseline),0.21329967860108567
Clear Sky,Transformer(Baseline),0.6666956188631197
Clear Sky,Transformer(Baseline),0.7388193452586975
Clear Sky,Transformer(Baseline),1.4667842578295591
Clear Sky,Transformer(Baseline),1.2640603380788917
Clear Sky,Transformer(Baseline),1.1482486406309924
Clear Sky,Transformer(Baseline),1.2431009865355094
Clear Sky,Transformer(Baseline),1.430079452810702
Clear Sky,Transformer(Baseline),1.294556538988914
